file,path,expected,found,text_ok,misdecode,dup,ms,tags
c002045_1,2stage,1,1,1,0,0,2.525,mixed;clutter-label;mod-5px+;sym-QR;motion;shadow;sym-QR_CODE;n1;img-ok
c002049_1,2stage,1,0,0,0,0,351.219,mixed;clutter-label;mod-5px+;sym-ITF;inverted;rot-small;perspective;defocus;shadow;n1;img-ok
c002051_1,2stage,1,1,1,0,0,1.370,mixed;clutter-warehouse;mod-3px;sym-ITF;perspective;shadow;n1;img-ok
c002055_1,2stage,1,1,1,0,0,1.851,mixed;mod-3px;sym-CODE128;overexposed;sym-CODE_128;n1;img-ok
c002058_1,2stage,1,0,0,0,0,216.446,mixed;clutter-label;mod-3px;sym-QR;rot-free;quietzone;curved;underexposed;sym-QR_CODE;n1;img-ok
c002062_4,2stage,4,2,2,0,0,2.205,mixed;clutter-warehouse;mod-5px+;sym-QR;damaged;rot-small;lowcontrast;dirty;glare;sym-QR_CODE;n4;img-ok
c002064_1,2stage,1,1,1,0,0,9.021,mixed;mod-3px;sym-QR;lowcontrast;overexposed;sym-QR_CODE;n1;img-ok
c002066_1,2stage,1,1,1,0,0,15.447,mixed;mod-5px+;sym-QR;glare;sym-QR_CODE;n1;img-ok
c002067_9,2stage,9,1,1,0,0,14.269,mixed;clutter-falsepattern;mod-3px;sym-CODE39;rot-small;sym-CODE128;sym-ITF;damaged;mod-5px+;sym-QR;inverted;lowcontrast;quietzone;curved;noise;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n9;img-ok
c002068_8,2stage,8,2,2,0,0,2.202,mixed;clutter-falsepattern;mod-5px+;sym-QR;lowcontrast;dpm;rot-ortho;inverted;mod-3px;sym-CODE128;perspective-strong;rot-small;sym-ITF;overexposed;sym-CODE_128;sym-QR_CODE;n8;img-ok
c002069_1,2stage,1,0,0,0,0,300.915,mixed;mod-5px+;sym-QR;curved;glare;noise-strong;sym-QR_CODE;n1;img-ok
c002071_5,2stage,5,2,2,0,0,8.822,mixed;mod-5px+;sym-QR;mod-3px;sym-CODE128;dirty;noise-strong;sym-CODE_128;sym-QR_CODE;n5;img-ok
c002072_3,2stage,3,1,1,0,0,4.634,mixed;mod-3px;sym-CODE128;perspective;mod-5px+;sym-QR;lowcontrast;quietzone;glare;sym-CODE_128;sym-QR_CODE;n3;img-ok
c002074_9,2stage,9,3,3,0,0,46.781,mixed;mod-3px;sym-EAN13;damaged;perspective-strong;sym-CODE128;rot-free;lowcontrast;rot-ortho;sym-CODE39;sym-ITF;printdefect;mod-5px+;sym-QR;quietzone;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n9;img-ok
c002076_3,2stage,3,1,1,0,0,1.363,mixed;clutter-warehouse;mod-5px+;sym-QR;printdefect;mod-3px;sym-EAN13;quietzone;shadow;overexposed;sym-EAN_13;sym-QR_CODE;n3;img-ok
c002077_1,2stage,1,1,1,0,0,16.958,mixed;clutter-falsepattern;mod-3px;sym-CODE128;underexposed;sym-CODE_128;n1;img-ok
c002078_2,2stage,2,2,2,0,0,2.218,mixed;mod-5px+;sym-CODE128;lowcontrast;perspective;sym-QR;rot-small;quietzone;defocus;sym-CODE_128;sym-QR_CODE;n2;img-ok
c002080_1,2stage,1,1,1,0,0,37.055,mixed;mod-5px+;sym-CODE39;lowcontrast;curved;sym-CODE_39;n1;img-ok
c002081_3,2stage,3,1,1,0,0,11.261,mixed;mod-3px;sym-CODE128;mod-5px+;sym-EAN13;rot-free;noise;sym-CODE_128;sym-EAN_13;n3;img-ok
c002083_1,2stage,1,1,1,0,0,113.187,mixed;clutter-label;mod-5px+;sym-EAN13;lowcontrast;printdefect;defocus;curved;underexposed;sym-EAN_13;n1;img-ok
c002086_1,2stage,1,1,1,0,0,19.503,mixed;mod-5px+;sym-EAN13;lowcontrast;damaged;rot-ortho;dirty;sym-EAN_13;n1;img-ok
c002090_7,2stage,7,1,1,0,0,1.815,mixed;clutter-falsepattern;mod-3px;sym-EAN13;rot-ortho;rot-small;sym-CODE39;inverted;sym-QR;damaged;mod-5px+;sym-ITF;lowcontrast;quietzone;dirty;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n7;img-ok
c002093_4,2stage,4,1,1,0,0,1.601,mixed;clutter-label;mod-3px;sym-ITF;inverted;rot-small;sym-QR;lowcontrast;mod-5px+;quietzone;glare;sym-QR_CODE;n4;img-ok
c002095_1,2stage,1,1,1,0,0,6.118,mixed;clutter-falsepattern;mod-5px+;sym-ITF;rot-small;glare;noise;n1;img-ok
c002096_4,2stage,4,1,1,0,0,3.167,mixed;clutter-falsepattern;mod-3px;sym-CODE128;rot-small;sym-QR;dpm;perspective-strong;sym-CODE39;inverted;rot-ortho;damaged;dirty;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c002098_1,2stage,1,0,0,0,0,436.076,mixed;clutter-falsepattern;mod-5px+;sym-CODE39;lowcontrast;inverted;damaged;rot-small;overexposed;noise;sym-CODE_39;n1;img-ok
c002100_1,2stage,1,1,1,0,0,4.832,mixed;clutter-warehouse;mod-3px;sym-CODE39;rot-small;glare;overexposed;sym-CODE_39;n1;img-ok
c002101_1,2stage,1,1,1,0,0,11.323,mixed;mod-5px+;sym-QR;rot-small;curved;underexposed;noise;sym-QR_CODE;n1;img-ok
c002102_7,2stage,7,3,3,0,0,1.618,mixed;mod-3px;sym-CODE39;mod-5px+;sym-QR;rot-small;inverted;rot-free;sym-CODE128;lowcontrast;printdefect;perspective;sym-ITF;rot-ortho;glare;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n7;img-ok
c002103_1,2stage,1,0,0,0,0,234.516,mixed;clutter-label;mod-3px;sym-CODE39;rot-ortho;quietzone;motion;sym-CODE_39;n1;img-ok
c002104_11,2stage,11,3,3,0,0,1.879,mixed;mod-3px;sym-CODE128;lowcontrast;printdefect;sym-CODE39;perspective;mod-5px+;sym-QR;damaged;rot-small;dpm;sym-EAN13;sym-ITF;dirty;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n11;img-ok
c002105_1,2stage,1,1,1,0,0,19.745,mixed;mod-5px+;sym-CODE39;rot-small;noise-strong;sym-CODE_39;n1;img-ok
c002108_1,2stage,1,0,0,0,0,298.919,mixed;mod-5px+;sym-QR;dpm;dirty;sym-QR_CODE;n1;img-ok
c002109_7,2stage,7,2,2,0,0,4.896,mixed;mod-5px+;sym-QR;perspective;mod-3px;sym-EAN13;sym-CODE128;damaged;rot-free;lowcontrast;dpm;rot-ortho;sym-CODE39;quietzone;noise;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n7;img-ok
c002110_5,2stage,5,1,1,0,0,1.190,mixed;mod-3px;sym-QR;damaged;mod-5px+;rot-ortho;sym-CODE39;rot-free;sym-CODE128;inverted;dirty;curved;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n5;img-ok
c002114_6,2stage,6,2,2,0,0,1.653,mixed;clutter-label;mod-5px+;sym-QR;inverted;mod-3px;sym-CODE128;lowcontrast;sym-ITF;damaged;dirty;sym-CODE_128;sym-QR_CODE;n6;img-ok
c002115_1,2stage,1,1,1,0,0,340.796,mixed;clutter-warehouse;mod-5px+;sym-CODE128;printdefect;shadow;sym-CODE_128;n1;img-ok
c002117_6,2stage,6,3,3,0,0,1.408,mixed;mod-5px+;sym-QR;mod-3px;sym-CODE39;sym-ITF;rot-free;sym-EAN13;rot-ortho;damaged;rot-small;underexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n6;img-ok
c002118_3,2stage,3,1,1,0,0,1.156,mixed;mod-3px;sym-QR;damaged;mod-5px+;sym-CODE39;lowcontrast;perspective;quietzone;shadow;sym-CODE_39;sym-QR_CODE;n3;img-ok
c002119_1,2stage,1,1,1,0,0,5.110,mixed;mod-3px;sym-CODE128;rot-free;dirty;overexposed;sym-CODE_128;n1;img-ok
c002121_3,2stage,3,1,1,0,0,146.386,mixed;clutter-falsepattern;mod-3px;sym-QR;rot-ortho;mod-5px+;sym-EAN13;printdefect;rot-small;sym-CODE39;rot-free;curved;noise-strong;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n3;img-ok
c002123_3,2stage,3,1,1,0,0,5.936,mixed;mod-3px;sym-ITF;sym-QR;lowcontrast;inverted;rot-free;mod-5px+;sym-CODE128;rot-small;glare;noise;sym-CODE_128;sym-QR_CODE;n3;img-ok
c002125_1,2stage,1,1,1,0,0,16.522,mixed;mod-3px;sym-CODE128;curved;underexposed;sym-CODE_128;n1;img-ok
c002126_1,2stage,1,0,0,0,0,202.348,mixed;clutter-label;mod-3px;sym-CODE128;rot-small;perspective;dirty;glare;overexposed;sym-CODE_128;n1;img-ok
c002128_3,2stage,3,1,1,0,0,1.706,mixed;clutter-warehouse;mod-3px;sym-QR;inverted;dpm;damaged;mod-5px+;rot-ortho;perspective;sym-ITF;glare;sym-QR_CODE;n3;img-ok
c002131_12,2stage,12,5,5,0,0,2.023,mixed;mod-3px;sym-CODE39;rot-small;sym-ITF;lowcontrast;sym-CODE128;sym-EAN13;inverted;rot-free;mod-5px+;sym-QR;rot-ortho;printdefect;perspective-strong;quietzone;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n12;img-ok
c002132_1,2stage,1,1,1,0,0,1.420,mixed;mod-5px+;sym-QR;damaged;defocus;motion;overexposed;sym-QR_CODE;n1;img-ok
c002134_3,2stage,3,1,1,0,0,35.887,mixed;clutter-warehouse;mod-3px;sym-CODE128;rot-free;sym-EAN13;lowcontrast;inverted;mod-5px+;sym-ITF;damaged;noise;sym-CODE_128;sym-EAN_13;n3;img-ok
c002140_1,2stage,1,1,1,0,0,7.115,mixed;mod-3px;sym-EAN13;lowcontrast;printdefect;damaged;curved;sym-EAN_13;n1;img-ok
c002147_5,2stage,5,2,2,0,0,2.896,mixed;mod-3px;sym-CODE128;sym-QR;dpm;damaged;perspective;sym-EAN13;quietzone;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c002149_1,2stage,1,1,1,0,0,4.368,mixed;mod-5px+;sym-CODE39;glare;sym-CODE_39;n1;img-ok
c002151_1,2stage,1,0,0,0,0,190.563,mixed;clutter-warehouse;mod-3px;sym-QR;lowcontrast;printdefect;shadow;overexposed;sym-QR_CODE;n1;img-ok
c002152_9,2stage,9,3,3,0,0,40.048,mixed;mod-3px;sym-EAN13;printdefect;rot-small;perspective-strong;sym-QR;mod-5px+;dpm;sym-ITF;inverted;damaged;rot-ortho;lowcontrast;rot-free;sym-CODE128;shadow;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n9;img-ok
c002153_1,2stage,1,0,0,0,0,371.823,mixed;clutter-warehouse;mod-5px+;sym-QR;damaged;perspective-strong;glare;underexposed;noise-strong;sym-QR_CODE;n1;img-ok
c002154_4,2stage,4,3,3,0,0,23.308,mixed;mod-5px+;sym-EAN13;damaged;rot-small;sym-QR;rot-free;lowcontrast;printdefect;rot-ortho;dirty;noise;sym-EAN_13;sym-QR_CODE;n4;img-ok
c002156_1,2stage,1,0,0,0,0,706.955,mixed;clutter-warehouse;mod-3px;sym-ITF;lowcontrast;quietzone;curved;overexposed;n1;img-ok
c002159_1,2stage,1,0,0,0,0,261.419,mixed;mod-5px+;sym-QR;lowcontrast;rot-ortho;dirty;curved;underexposed;sym-QR_CODE;n1;img-ok
c002161_3,2stage,3,2,2,0,0,1.915,mixed;mod-5px+;sym-EAN13;damaged;lowcontrast;mod-3px;sym-QR;printdefect;perspective;dirty;sym-EAN_13;sym-QR_CODE;n3;img-ok
c002163_4,2stage,4,1,1,0,0,7.678,mixed;mod-3px;sym-CODE39;rot-small;mod-5px+;sym-QR;lowcontrast;sym-ITF;damaged;sym-CODE128;quietzone;shadow;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c002164_1,2stage,1,1,1,0,0,1.526,mixed;clutter-label;mod-5px+;sym-EAN13;quietzone;sym-EAN_13;n1;img-ok
c002165_1,2stage,1,0,0,0,0,99.455,mixed;mod-3px;sym-QR;lowcontrast;inverted;rot-small;dirty;sym-QR_CODE;n1;img-ok
c002166_3,2stage,3,1,1,0,0,39.703,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;lowcontrast;inverted;printdefect;rot-ortho;mod-3px;sym-CODE128;perspective;quietzone;shadow;sym-CODE_128;sym-EAN_13;n3;img-ok
c002167_1,2stage,1,1,1,0,0,4.375,mixed;clutter-label;mod-5px+;sym-CODE128;glare;sym-CODE_128;n1;img-ok
c002168_2,2stage,2,1,1,0,0,36.274,mixed;mod-3px;sym-CODE39;rot-ortho;perspective-strong;mod-5px+;sym-QR;quietzone;shadow;sym-CODE_39;sym-QR_CODE;n2;img-ok
c002170_2,2stage,2,1,1,0,0,126.489,mixed;clutter-falsepattern;mod-3px;sym-CODE39;mod-5px+;printdefect;damaged;rot-ortho;dirty;shadow;sym-CODE_39;n2;img-ok
c002171_1,2stage,1,0,0,0,0,213.253,mixed;clutter-falsepattern;mod-5px+;sym-QR;perspective;dirty;glare;sym-QR_CODE;n1;img-ok
c002172_1,2stage,1,1,1,0,0,1.584,mixed;clutter-warehouse;mod-5px+;sym-EAN13;lowcontrast;overexposed;sym-EAN_13;n1;img-ok
c002174_2,2stage,2,2,2,0,0,19.103,mixed;clutter-warehouse;mod-3px;sym-CODE128;mod-5px+;sym-QR;damaged;quietzone;underexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c002175_6,2stage,6,2,2,0,0,1.907,mixed;clutter-falsepattern;mod-5px+;sym-QR;rot-small;inverted;mod-3px;sym-ITF;printdefect;sym-CODE128;lowcontrast;sym-EAN13;damaged;rot-free;quietzone;dirty;glare;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n6;img-ok
c002176_1,2stage,1,1,1,0,0,10.691,mixed;mod-5px+;sym-CODE128;lowcontrast;quietzone;overexposed;sym-CODE_128;n1;img-ok
c002177_1,2stage,1,1,1,0,0,146.415,mixed;mod-5px+;sym-QR;rot-small;dirty;defocus;noise;sym-QR_CODE;n1;img-ok
c002179_2,2stage,2,1,1,0,0,2.217,mixed;clutter-falsepattern;mod-5px+;sym-CODE39;rot-ortho;sym-CODE128;rot-small;dirty;glare;sym-CODE_128;sym-CODE_39;n2;img-ok
c002180_10,2stage,10,3,3,0,0,2.468,mixed;mod-3px;sym-ITF;sym-EAN13;sym-CODE128;lowcontrast;mod-5px+;sym-QR;inverted;dpm;rot-free;sym-CODE39;printdefect;rot-ortho;quietzone;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n10;img-ok
c002181_4,2stage,4,1,1,0,0,4.060,mixed;mod-3px;sym-QR;lowcontrast;printdefect;rot-small;inverted;rot-free;sym-ITF;mod-5px+;sym-EAN13;damaged;dirty;sym-EAN_13;sym-QR_CODE;n4;img-ok
c002182_5,2stage,5,1,1,0,0,2.804,mixed;mod-3px;sym-CODE128;inverted;lowcontrast;perspective;rot-free;mod-5px+;sym-QR;rot-ortho;rot-small;glare;overexposed;sym-CODE_128;sym-QR_CODE;n5;img-ok
c002183_5,2stage,5,1,1,0,0,10.189,mixed;mod-3px;sym-QR;mod-5px+;lowcontrast;inverted;sym-CODE128;dirty;shadow;noise;sym-CODE_128;sym-QR_CODE;n5;img-ok
c002186_1,2stage,1,1,1,0,0,18.738,mixed;mod-5px+;sym-CODE128;underexposed;sym-CODE_128;n1;img-ok
c002188_1,2stage,1,1,1,0,0,3.375,mixed;mod-3px;sym-CODE39;dirty;sym-CODE_39;n1;img-ok
c002189_1,2stage,1,0,0,0,0,344.466,mixed;clutter-falsepattern;mod-5px+;sym-QR;damaged;shadow;sym-QR_CODE;n1;img-ok
c002191_1,2stage,1,1,1,0,0,10.915,mixed;mod-5px+;sym-QR;underexposed;sym-QR_CODE;n1;img-ok
c002192_7,2stage,7,1,1,0,0,6.292,mixed;clutter-label;mod-3px;sym-CODE128;lowcontrast;sym-EAN13;rot-free;printdefect;rot-small;mod-5px+;sym-QR;rot-ortho;damaged;overexposed;noise;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n7;img-ok
c002195_1,2stage,1,1,1,0,0,18.307,mixed;clutter-warehouse;mod-5px+;sym-CODE128;rot-free;dirty;curved;underexposed;sym-CODE_128;n1;img-ok
c002197_5,2stage,5,2,2,0,0,7.198,mixed;mod-5px+;sym-QR;rot-small;mod-3px;sym-CODE39;inverted;lowcontrast;quietzone;glare;noise;sym-CODE_39;sym-QR_CODE;n5;img-ok
c002199_1,2stage,1,1,1,0,0,272.504,mixed;mod-3px;sym-CODE128;inverted;damaged;curved;noise-strong;sym-CODE_128;n1;img-ok
c002200_3,2stage,3,1,1,0,0,1.712,mixed;clutter-warehouse;mod-3px;sym-CODE128;mod-5px+;sym-EAN13;sym-ITF;perspective-strong;quietzone;curved;glare;sym-CODE_128;sym-EAN_13;n3;img-ok
c002201_1,2stage,1,1,1,0,0,572.640,mixed;clutter-warehouse;mod-3px;sym-QR;inverted;dpm;shadow;sym-QR_CODE;n1;img-ok
c002202_1,2stage,1,1,1,0,0,29.255,mixed;mod-5px+;sym-EAN13;shadow;sym-EAN_13;n1;img-ok
c002204_4,2stage,4,2,2,0,0,1.318,mixed;mod-3px;sym-ITF;perspective;sym-CODE128;lowcontrast;rot-ortho;sym-CODE39;sym-QR;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c002205_3,2stage,3,2,2,0,0,1.244,mixed;mod-5px+;sym-ITF;rot-ortho;sym-QR;underexposed;sym-QR_CODE;n3;img-ok
c002206_1,2stage,1,0,0,0,0,352.742,mixed;clutter-falsepattern;mod-5px+;sym-QR;damaged;rot-ortho;overexposed;sym-QR_CODE;n1;img-ok
c002209_1,2stage,1,1,1,0,0,7.887,mixed;mod-3px;sym-CODE39;lowcontrast;rot-small;perspective;curved;glare;sym-CODE_39;n1;img-ok
c002210_2,2stage,2,2,2,0,0,10.166,mixed;mod-5px+;sym-EAN13;perspective-strong;sym-QR;noise-strong;sym-EAN_13;sym-QR_CODE;n2;img-ok
c002211_2,2stage,2,1,1,0,0,3.264,mixed;mod-3px;sym-QR;mod-5px+;sym-CODE128;lowcontrast;rot-ortho;shadow;overexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c002212_11,2stage,11,2,2,0,0,1.916,mixed;mod-3px;sym-QR;rot-free;sym-ITF;inverted;mod-5px+;rot-ortho;lowcontrast;perspective-strong;printdefect;damaged;sym-CODE128;quietzone;sym-CODE_128;sym-QR_CODE;n11;img-ok
c002213_2,2stage,2,2,2,0,0,245.534,mixed;clutter-warehouse;mod-5px+;sym-CODE128;lowcontrast;sym-CODE39;inverted;rot-small;shadow;sym-CODE_128;sym-CODE_39;n2;img-ok
c002215_5,2stage,5,1,1,0,0,1.642,mixed;mod-5px+;sym-QR;mod-3px;sym-CODE128;lowcontrast;printdefect;sym-CODE39;rot-free;sym-EAN13;inverted;perspective;damaged;quietzone;shadow;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c002217_2,2stage,2,1,1,0,0,220.453,mixed;clutter-label;mod-5px+;sym-EAN13;inverted;rot-small;mod-3px;sym-ITF;printdefect;rot-ortho;dirty;underexposed;sym-EAN_13;n2;img-ok
c002219_2,2stage,2,1,1,0,0,4.895,mixed;clutter-falsepattern;mod-3px;sym-CODE39;rot-free;sym-CODE128;inverted;rot-ortho;overexposed;sym-CODE_128;sym-CODE_39;n2;img-ok
c002220_6,2stage,6,1,1,0,0,5.227,mixed;clutter-falsepattern;mod-5px+;sym-QR;mod-3px;sym-CODE39;lowcontrast;sym-CODE128;sym-EAN13;inverted;damaged;rot-small;perspective;shadow;overexposed;noise;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n6;img-ok
c002221_1,2stage,1,1,1,0,0,247.837,mixed;clutter-warehouse;mod-5px+;sym-EAN13;inverted;rot-small;perspective;shadow;underexposed;sym-EAN_13;n1;img-ok
c002223_10,2stage,10,2,2,0,0,22.520,mixed;mod-3px;sym-CODE39;rot-small;lowcontrast;rot-ortho;sym-EAN13;printdefect;mod-5px+;sym-QR;inverted;damaged;rot-free;sym-CODE128;perspective-strong;shadow;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n10;img-ok
c002224_1,2stage,1,0,0,0,0,493.456,mixed;clutter-label;mod-5px+;sym-ITF;rot-small;quietzone;curved;glare;n1;img-ok
c002226_1,2stage,1,1,1,0,0,15.405,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;rot-free;motion;shadow;sym-QR_CODE;n1;img-ok
c002228_2,2stage,2,1,1,0,0,3.146,mixed;clutter-falsepattern;mod-5px+;sym-QR;perspective-strong;shadow;sym-QR_CODE;n2;img-ok
c002231_1,2stage,1,1,1,0,0,146.602,mixed;mod-3px;sym-EAN13;rot-ortho;quietzone;noise;sym-EAN_13;n1;img-ok
c002232_1,2stage,1,1,1,0,0,2.886,mixed;clutter-label;mod-5px+;sym-CODE39;rot-small;perspective-strong;curved;sym-CODE_39;n1;img-ok
c002233_3,2stage,3,1,1,0,0,7.056,mixed;mod-3px;sym-CODE128;sym-CODE39;damaged;perspective;rot-ortho;curved;shadow;sym-CODE_128;sym-CODE_39;n3;img-ok
c002234_1,2stage,1,1,1,0,0,26.722,mixed;clutter-warehouse;mod-5px+;sym-ITF;lowcontrast;underexposed;n1;img-ok
c002235_1,2stage,1,1,1,0,0,29.906,mixed;mod-5px+;sym-QR;lowcontrast;dirty;underexposed;sym-QR_CODE;n1;img-ok
c002236_4,2stage,4,1,1,0,0,31.990,mixed;mod-3px;sym-CODE128;damaged;rot-small;sym-ITF;inverted;printdefect;sym-CODE39;rot-ortho;perspective-strong;mod-5px+;sym-QR;dirty;glare;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c002238_2,2stage,2,1,1,0,0,43.675,mixed;mod-5px+;sym-CODE128;lowcontrast;quietzone;underexposed;sym-CODE_128;n2;img-ok
c002240_2,2stage,2,1,1,0,0,101.245,mixed;clutter-falsepattern;mod-3px;sym-CODE128;damaged;rot-ortho;perspective;sym-ITF;rot-small;dirty;shadow;noise;sym-CODE_128;n2;img-ok
c002241_1,2stage,1,1,1,0,0,23.672,mixed;clutter-warehouse;mod-5px+;sym-QR;quietzone;underexposed;sym-QR_CODE;n1;img-ok
c002242_6,2stage,6,1,1,0,0,1.807,mixed;clutter-label;mod-3px;sym-ITF;sym-CODE128;lowcontrast;damaged;sym-CODE39;rot-small;mod-5px+;sym-QR;inverted;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c002243_1,2stage,1,0,0,0,0,662.565,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;printdefect;rot-free;quietzone;sym-QR_CODE;n1;img-ok
c002245_1,2stage,1,1,1,0,0,81.525,mixed;mod-5px+;sym-EAN13;lowcontrast;inverted;curved;shadow;overexposed;sym-EAN_13;n1;img-ok
c002247_6,2stage,6,1,1,0,0,1.638,mixed;mod-5px+;sym-QR;rot-free;mod-3px;sym-CODE128;printdefect;damaged;rot-small;dpm;sym-EAN13;inverted;rot-ortho;lowcontrast;curved;glare;shadow;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n6;img-ok
c002255_2,2stage,2,1,1,0,0,1.692,mixed;mod-5px+;sym-QR;rot-ortho;perspective;sym-EAN13;rot-small;overexposed;sym-EAN_13;sym-QR_CODE;n2;img-ok
c002257_2,2stage,2,1,1,0,0,79.819,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;inverted;rot-free;rot-ortho;shadow;underexposed;sym-CODE_128;n2;img-ok
c002258_1,2stage,1,1,1,0,0,124.434,mixed;clutter-label;mod-3px;sym-ITF;inverted;quietzone;dirty;n1;img-ok
c002260_1,2stage,1,1,1,0,0,73.427,mixed;clutter-label;mod-5px+;sym-EAN13;rot-small;noise;sym-EAN_13;n1;img-ok
c002261_10,2stage,10,3,3,0,0,1.822,mixed;clutter-warehouse;mod-3px;sym-EAN13;rot-small;sym-ITF;inverted;damaged;rot-free;sym-CODE128;lowcontrast;mod-5px+;sym-QR;perspective;printdefect;rot-ortho;quietzone;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n10;img-ok
c002262_5,2stage,5,1,1,0,0,1.424,mixed;mod-3px;sym-EAN13;lowcontrast;printdefect;rot-free;perspective-strong;mod-5px+;inverted;rot-small;sym-QR;shadow;sym-EAN_13;sym-QR_CODE;n5;img-ok
c002263_6,2stage,6,3,3,0,0,29.253,mixed;mod-3px;sym-CODE128;rot-small;sym-QR;rot-free;printdefect;rot-ortho;damaged;mod-5px+;sym-EAN13;inverted;overexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n6;img-ok
c002264_3,2stage,3,2,2,0,0,1.855,mixed;clutter-falsepattern;mod-3px;sym-ITF;mod-5px+;sym-QR;dpm;perspective-strong;curved;sym-QR_CODE;n3;img-ok
c002265_3,2stage,3,2,2,0,0,38.019,mixed;mod-3px;sym-CODE128;rot-ortho;sym-EAN13;inverted;mod-5px+;quietzone;sym-CODE_128;sym-EAN_13;n3;img-ok
c002267_1,2stage,1,1,1,0,0,16.411,mixed;mod-3px;sym-CODE128;noise;sym-CODE_128;n1;img-ok
c002269_1,2stage,1,1,1,0,0,415.750,mixed;mod-3px;sym-CODE128;rot-free;glare;shadow;sym-CODE_128;n1;img-ok
c002271_5,2stage,5,2,2,0,0,1.438,mixed;clutter-falsepattern;mod-3px;sym-CODE39;sym-ITF;lowcontrast;printdefect;rot-small;perspective;mod-5px+;sym-EAN13;curved;sym-CODE_39;sym-EAN_13;n5;img-ok
c002272_1,2stage,1,0,0,0,0,272.217,mixed;clutter-label;mod-5px+;sym-QR;curved;glare;sym-QR_CODE;n1;img-ok
c002273_1,2stage,1,1,1,0,0,17.854,mixed;clutter-label;mod-3px;sym-QR;lowcontrast;rot-small;quietzone;overexposed;sym-QR_CODE;n1;img-ok
c002276_8,2stage,8,1,1,0,0,1.292,mixed;clutter-warehouse;mod-3px;sym-ITF;lowcontrast;rot-small;sym-CODE128;inverted;printdefect;mod-5px+;sym-QR;dpm;sym-EAN13;damaged;rot-ortho;perspective;rot-free;quietzone;underexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n8;img-ok
c002277_11,2stage,11,3,3,0,0,1.486,mixed;clutter-falsepattern;mod-3px;sym-CODE128;perspective;sym-EAN13;mod-5px+;sym-QR;rot-ortho;damaged;inverted;dpm;lowcontrast;rot-small;sym-CODE39;quietzone;dirty;glare;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n11;img-ok
c002278_1,2stage,1,1,1,0,0,1.253,mixed;clutter-falsepattern;mod-5px+;sym-QR;damaged;rot-ortho;defocus;overexposed;sym-QR_CODE;n1;img-ok
c002279_1,2stage,1,1,1,0,0,22.120,mixed;mod-5px+;sym-CODE128;quietzone;glare;underexposed;sym-CODE_128;n1;img-ok
c002283_2,2stage,2,1,1,0,0,220.023,mixed;clutter-falsepattern;mod-5px+;sym-QR;lowcontrast;rot-ortho;rot-free;glare;underexposed;sym-QR_CODE;n2;img-ok
c002285_2,2stage,2,1,1,0,0,22.977,mixed;clutter-warehouse;mod-3px;sym-CODE128;inverted;perspective;glare;sym-CODE_128;n2;img-ok
c002288_6,2stage,6,4,4,0,0,42.246,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;rot-free;sym-QR;sym-EAN13;sym-ITF;sym-CODE39;rot-ortho;perspective-strong;mod-5px+;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n6;img-ok
