file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_bright-0.5_contrast-0.3_1,2stage,1,1,1,0,0,33.580,bright=0.5;contrast=0.3;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.3_1,2stage,1,1,1,0,0,32.291,bright=0.6;contrast=0.3;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.3_1,2stage,1,1,1,0,0,15.888,bright=0.7;contrast=0.3;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.3_1,2stage,1,1,1,0,0,15.734,bright=0.8;contrast=0.3;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.3_1,2stage,1,1,1,0,0,16.767,bright=0.9;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1_contrast-0.3_1,2stage,1,1,1,0,0,15.552,bright=1;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.3_1,2stage,1,1,1,0,0,19.201,bright=1.1;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.3_1,2stage,1,1,1,0,0,34.045,bright=1.2;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.3_1,2stage,1,1,1,0,0,2.144,bright=1.3;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.3_1,2stage,1,1,1,0,0,1.804,bright=1.4;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.3_1,2stage,1,1,1,0,0,2.126,bright=1.5;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.3_1,2stage,1,1,1,0,0,2.008,bright=1.6;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.3_1,2stage,1,1,1,0,0,2.127,bright=1.7;contrast=0.3;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.3_1,2stage,1,1,1,0,0,2.295,bright=1.8;contrast=0.3;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.35_1,2stage,1,1,1,0,0,39.054,bright=0.3;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.35_1,2stage,1,1,1,0,0,28.670,bright=0.4;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.35_1,2stage,1,1,1,0,0,33.523,bright=0.5;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.35_1,2stage,1,1,1,0,0,33.457,bright=0.6;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.35_1,2stage,1,1,1,0,0,15.838,bright=0.7;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.35_1,2stage,1,1,1,0,0,22.554,bright=0.8;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.35_1,2stage,1,1,1,0,0,21.450,bright=0.9;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1_contrast-0.35_1,2stage,1,1,1,0,0,42.481,bright=1;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.35_1,2stage,1,1,1,0,0,43.619,bright=1.1;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.35_1,2stage,1,1,1,0,0,2.149,bright=1.2;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.35_1,2stage,1,1,1,0,0,1.998,bright=1.3;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.35_1,2stage,1,1,1,0,0,2.087,bright=1.4;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.35_1,2stage,1,1,1,0,0,2.149,bright=1.5;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.35_1,2stage,1,1,1,0,0,1.830,bright=1.6;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.35_1,2stage,1,1,1,0,0,1.800,bright=1.7;contrast=0.35;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.35_1,2stage,1,1,1,0,0,1.915,bright=1.8;contrast=0.35;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.4_1,2stage,1,1,1,0,0,32.802,bright=0.3;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.4_1,2stage,1,1,1,0,0,31.866,bright=0.4;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.4_1,2stage,1,1,1,0,0,34.174,bright=0.5;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.4_1,2stage,1,1,1,0,0,30.681,bright=0.6;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.4_1,2stage,1,1,1,0,0,16.285,bright=0.7;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.4_1,2stage,1,1,1,0,0,15.787,bright=0.8;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.4_1,2stage,1,1,1,0,0,1.759,bright=0.9;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1_contrast-0.4_1,2stage,1,1,1,0,0,2.063,bright=1;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.4_1,2stage,1,1,1,0,0,3.165,bright=1.1;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.4_1,2stage,1,1,1,0,0,1.905,bright=1.2;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.4_1,2stage,1,1,1,0,0,1.997,bright=1.3;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.4_1,2stage,1,1,1,0,0,6.260,bright=1.4;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.4_1,2stage,1,1,1,0,0,2.140,bright=1.5;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.4_1,2stage,1,1,1,0,0,2.612,bright=1.6;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.4_1,2stage,1,1,1,0,0,2.149,bright=1.7;contrast=0.4;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.4_1,2stage,1,1,1,0,0,2.105,bright=1.8;contrast=0.4;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.45_1,2stage,1,1,1,0,0,16.033,bright=0.3;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.45_1,2stage,1,1,1,0,0,32.627,bright=0.4;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.45_1,2stage,1,1,1,0,0,29.872,bright=0.5;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.45_1,2stage,1,1,1,0,0,38.271,bright=0.6;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.45_1,2stage,1,1,1,0,0,15.631,bright=0.7;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.45_1,2stage,1,1,1,0,0,2.165,bright=0.8;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.45_1,2stage,1,1,1,0,0,2.880,bright=0.9;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1_contrast-0.45_1,2stage,1,1,1,0,0,1.992,bright=1;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.45_1,2stage,1,1,1,0,0,2.204,bright=1.1;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.45_1,2stage,1,1,1,0,0,2.885,bright=1.2;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.45_1,2stage,1,1,1,0,0,2.114,bright=1.3;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.45_1,2stage,1,1,1,0,0,1.867,bright=1.4;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.45_1,2stage,1,1,1,0,0,2.068,bright=1.5;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.45_1,2stage,1,1,1,0,0,1.994,bright=1.6;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.45_1,2stage,1,1,1,0,0,1.970,bright=1.7;contrast=0.45;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.45_1,2stage,1,1,1,0,0,2.051,bright=1.8;contrast=0.45;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.5_1,2stage,1,1,1,0,0,31.667,bright=0.3;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.5_1,2stage,1,1,1,0,0,32.486,bright=0.4;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.5_1,2stage,1,1,1,0,0,27.637,bright=0.5;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.5_1,2stage,1,1,1,0,0,31.631,bright=0.6;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.5_1,2stage,1,1,1,0,0,15.765,bright=0.7;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.5_1,2stage,1,1,1,0,0,1.807,bright=0.8;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.5_1,2stage,1,1,1,0,0,2.017,bright=0.9;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1_contrast-0.5_1,2stage,1,1,1,0,0,1.992,bright=1;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.5_1,2stage,1,1,1,0,0,2.208,bright=1.1;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.5_1,2stage,1,1,1,0,0,2.086,bright=1.2;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.5_1,2stage,1,1,1,0,0,1.861,bright=1.3;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.5_1,2stage,1,1,1,0,0,2.105,bright=1.4;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.5_1,2stage,1,1,1,0,0,2.030,bright=1.5;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.5_1,2stage,1,1,1,0,0,2.008,bright=1.6;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.5_1,2stage,1,1,1,0,0,1.839,bright=1.7;contrast=0.5;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.5_1,2stage,1,1,1,0,0,2.048,bright=1.8;contrast=0.5;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.55_1,2stage,1,1,1,0,0,26.568,bright=0.3;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.55_1,2stage,1,1,1,0,0,22.918,bright=0.4;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.55_1,2stage,1,1,1,0,0,22.630,bright=0.5;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.55_1,2stage,1,1,1,0,0,30.642,bright=0.6;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.55_1,2stage,1,1,1,0,0,1.899,bright=0.7;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.55_1,2stage,1,1,1,0,0,1.711,bright=0.8;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.55_1,2stage,1,1,1,0,0,2.799,bright=0.9;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1_contrast-0.55_1,2stage,1,1,1,0,0,1.685,bright=1;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.55_1,2stage,1,1,1,0,0,1.849,bright=1.1;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.55_1,2stage,1,1,1,0,0,1.719,bright=1.2;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.55_1,2stage,1,1,1,0,0,1.814,bright=1.3;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.55_1,2stage,1,1,1,0,0,1.863,bright=1.4;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.55_1,2stage,1,1,1,0,0,2.049,bright=1.5;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.55_1,2stage,1,1,1,0,0,1.957,bright=1.6;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.55_1,2stage,1,1,1,0,0,1.748,bright=1.7;contrast=0.55;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.55_1,2stage,1,1,1,0,0,2.616,bright=1.8;contrast=0.55;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.6_1,2stage,1,1,1,0,0,31.820,bright=0.3;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.6_1,2stage,1,1,1,0,0,22.569,bright=0.4;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.6_1,2stage,1,1,1,0,0,26.533,bright=0.5;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.6_1,2stage,1,1,1,0,0,2.106,bright=0.6;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.6_1,2stage,1,1,1,0,0,2.004,bright=0.7;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.6_1,2stage,1,1,1,0,0,2.006,bright=0.8;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.6_1,2stage,1,1,1,0,0,2.079,bright=0.9;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1_contrast-0.6_1,2stage,1,1,1,0,0,1.993,bright=1;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.6_1,2stage,1,1,1,0,0,1.995,bright=1.1;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.6_1,2stage,1,1,1,0,0,1.820,bright=1.2;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.6_1,2stage,1,1,1,0,0,1.738,bright=1.3;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.6_1,2stage,1,1,1,0,0,2.112,bright=1.4;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.6_1,2stage,1,1,1,0,0,2.041,bright=1.5;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.6_1,2stage,1,1,1,0,0,1.891,bright=1.6;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.6_1,2stage,1,1,1,0,0,2.178,bright=1.7;contrast=0.6;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.6_1,2stage,1,1,1,0,0,2.232,bright=1.8;contrast=0.6;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.65_1,2stage,1,1,1,0,0,29.095,bright=0.3;contrast=0.65;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.65_1,2stage,1,1,1,0,0,26.987,bright=0.4;contrast=0.65;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.65_1,2stage,1,1,1,0,0,31.008,bright=0.5;contrast=0.65;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.65_1,2stage,1,1,1,0,0,2.180,bright=0.6;contrast=0.65;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.65_1,2stage,1,1,1,0,0,2.155,bright=0.7;contrast=0.65;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.65_1,2stage,1,1,1,0,0,2.049,bright=0.8;contrast=0.65;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.65_1,2stage,1,1,1,0,0,1.904,bright=0.9;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1_contrast-0.65_1,2stage,1,1,1,0,0,1.852,bright=1;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.65_1,2stage,1,1,1,0,0,1.887,bright=1.1;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.65_1,2stage,1,1,1,0,0,1.911,bright=1.2;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.65_1,2stage,1,1,1,0,0,1.934,bright=1.3;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.65_1,2stage,1,1,1,0,0,2.010,bright=1.4;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.65_1,2stage,1,1,1,0,0,1.997,bright=1.5;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.65_1,2stage,1,1,1,0,0,2.066,bright=1.6;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.65_1,2stage,1,1,1,0,0,1.884,bright=1.7;contrast=0.65;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.65_1,2stage,1,1,1,0,0,1.838,bright=1.8;contrast=0.65;sym-CODABAR;img-ok
