file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_blur-0.75_noise-40_1,2stage,1,1,1,0,0,9.105,blur=0.75;noise=40;sym-CODABAR;img-ok
sw_blur-1_noise-40_1,2stage,1,1,1,0,0,17.715,blur=1;noise=40;sym-CODABAR;img-ok
sw_blur-1.25_noise-40_1,2stage,1,1,1,0,0,12.981,blur=1.25;noise=40;sym-CODABAR;img-ok
sw_blur-1.5_noise-40_1,2stage,1,1,1,0,0,8.510,blur=1.5;noise=40;sym-CODABAR;img-ok
sw_blur-1.75_noise-40_1,2stage,1,1,1,0,0,8.733,blur=1.75;noise=40;sym-CODABAR;img-ok
sw_blur-2_noise-40_1,2stage,1,1,1,0,0,16.846,blur=2;noise=40;sym-CODABAR;img-borderline
sw_blur-2.25_noise-40_1,2stage,1,1,1,0,0,21.627,blur=2.25;noise=40;sym-CODABAR;img-borderline
sw_blur-2.5_noise-40_1,2stage,1,1,1,0,0,12.922,blur=2.5;noise=40;sym-CODABAR;img-borderline
sw_blur-2.75_noise-40_1,2stage,1,1,1,0,0,12.881,blur=2.75;noise=40;sym-CODABAR;img-borderline
sw_blur-3_noise-40_1,2stage,1,1,1,0,0,7.132,blur=3;noise=40;sym-CODABAR;img-impossible
sw_blur-3.25_noise-40_1,2stage,1,1,1,0,0,6.067,blur=3.25;noise=40;sym-CODABAR;img-impossible
sw_blur-3.5_noise-40_1,2stage,1,1,1,0,0,7.249,blur=3.5;noise=40;sym-CODABAR;img-impossible
sw_blur-3.75_noise-40_1,2stage,1,1,1,0,0,6.411,blur=3.75;noise=40;sym-CODABAR;img-impossible
sw_blur-4_noise-40_1,2stage,1,1,1,0,0,8.453,blur=4;noise=40;sym-CODABAR;img-impossible
sw_blur-0_noise-45_1,2stage,1,1,1,0,0,8.146,blur=0;noise=45;sym-CODABAR;img-ok
sw_blur-0.25_noise-45_1,2stage,1,1,1,0,0,7.233,blur=0.25;noise=45;sym-CODABAR;img-ok
sw_blur-0.5_noise-45_1,2stage,1,1,1,0,0,6.885,blur=0.5;noise=45;sym-CODABAR;img-ok
sw_blur-0.75_noise-45_1,2stage,1,1,1,0,0,8.578,blur=0.75;noise=45;sym-CODABAR;img-ok
sw_blur-1_noise-45_1,2stage,1,1,1,0,0,8.785,blur=1;noise=45;sym-CODABAR;img-ok
sw_blur-1.25_noise-45_1,2stage,1,1,1,0,0,7.085,blur=1.25;noise=45;sym-CODABAR;img-ok
sw_blur-1.5_noise-45_1,2stage,1,1,1,0,0,8.737,blur=1.5;noise=45;sym-CODABAR;img-ok
sw_blur-1.75_noise-45_1,2stage,1,1,1,0,0,13.218,blur=1.75;noise=45;sym-CODABAR;img-ok
sw_blur-2_noise-45_1,2stage,1,1,1,0,0,10.667,blur=2;noise=45;sym-CODABAR;img-borderline
sw_blur-2.25_noise-45_1,2stage,1,1,1,0,0,7.151,blur=2.25;noise=45;sym-CODABAR;img-borderline
sw_blur-2.5_noise-45_1,2stage,1,1,1,0,0,7.446,blur=2.5;noise=45;sym-CODABAR;img-borderline
sw_blur-2.75_noise-45_1,2stage,1,1,1,0,0,10.548,blur=2.75;noise=45;sym-CODABAR;img-borderline
sw_blur-3_noise-45_1,2stage,1,1,1,0,0,8.450,blur=3;noise=45;sym-CODABAR;img-impossible
sw_blur-3.25_noise-45_1,2stage,1,1,1,0,0,8.273,blur=3.25;noise=45;sym-CODABAR;img-impossible
sw_blur-3.5_noise-45_1,2stage,1,1,1,0,0,7.442,blur=3.5;noise=45;sym-CODABAR;img-impossible
sw_blur-3.75_noise-45_1,2stage,1,1,1,0,0,23.162,blur=3.75;noise=45;sym-CODABAR;img-impossible
sw_blur-4_noise-45_1,2stage,1,1,1,0,0,15.963,blur=4;noise=45;sym-CODABAR;img-impossible
sw_blur-0_noise-50_1,2stage,1,1,1,0,0,11.439,blur=0;noise=50;sym-CODABAR;img-ok
sw_blur-0.25_noise-50_1,2stage,1,1,1,0,0,16.699,blur=0.25;noise=50;sym-CODABAR;img-ok
sw_blur-0.5_noise-50_1,2stage,1,1,1,0,0,11.195,blur=0.5;noise=50;sym-CODABAR;img-ok
sw_blur-0.75_noise-50_1,2stage,1,1,1,0,0,7.462,blur=0.75;noise=50;sym-CODABAR;img-ok
sw_blur-1_noise-50_1,2stage,1,1,1,0,0,7.058,blur=1;noise=50;sym-CODABAR;img-ok
sw_blur-1.25_noise-50_1,2stage,1,1,1,0,0,8.934,blur=1.25;noise=50;sym-CODABAR;img-ok
sw_blur-1.5_noise-50_1,2stage,1,1,1,0,0,31.809,blur=1.5;noise=50;sym-CODABAR;img-ok
sw_blur-1.75_noise-50_1,2stage,1,1,1,0,0,41.734,blur=1.75;noise=50;sym-CODABAR;img-ok
sw_blur-2_noise-50_1,2stage,1,1,1,0,0,41.225,blur=2;noise=50;sym-CODABAR;img-borderline
sw_blur-2.25_noise-50_1,2stage,1,1,1,0,0,41.905,blur=2.25;noise=50;sym-CODABAR;img-borderline
sw_blur-2.5_noise-50_1,2stage,1,1,1,0,0,19.483,blur=2.5;noise=50;sym-CODABAR;img-borderline
sw_blur-2.75_noise-50_1,2stage,1,1,1,0,0,18.051,blur=2.75;noise=50;sym-CODABAR;img-borderline
sw_blur-3_noise-50_1,2stage,1,1,1,0,0,17.183,blur=3;noise=50;sym-CODABAR;img-impossible
sw_blur-3.25_noise-50_1,2stage,1,1,1,0,0,40.955,blur=3.25;noise=50;sym-CODABAR;img-impossible
sw_blur-3.5_noise-50_1,2stage,1,1,1,0,0,19.419,blur=3.5;noise=50;sym-CODABAR;img-impossible
sw_blur-3.75_noise-50_1,2stage,1,1,1,0,0,34.531,blur=3.75;noise=50;sym-CODABAR;img-impossible
sw_blur-4_noise-50_1,2stage,1,1,1,0,0,30.948,blur=4;noise=50;sym-CODABAR;img-impossible
sw_blur-0_noise-55_1,2stage,1,1,1,0,0,16.722,blur=0;noise=55;sym-CODABAR;img-ok
sw_blur-0.25_noise-55_1,2stage,1,1,1,0,0,20.201,blur=0.25;noise=55;sym-CODABAR;img-ok
sw_blur-0.5_noise-55_1,2stage,1,1,1,0,0,20.440,blur=0.5;noise=55;sym-CODABAR;img-ok
sw_blur-0.75_noise-55_1,2stage,1,1,1,0,0,20.397,blur=0.75;noise=55;sym-CODABAR;img-ok
sw_blur-1_noise-55_1,2stage,1,1,1,0,0,21.953,blur=1;noise=55;sym-CODABAR;img-ok
sw_blur-1.25_noise-55_1,2stage,1,1,1,0,0,21.192,blur=1.25;noise=55;sym-CODABAR;img-ok
sw_blur-1.5_noise-55_1,2stage,1,1,1,0,0,30.926,blur=1.5;noise=55;sym-CODABAR;img-ok
sw_blur-1.75_noise-55_1,2stage,1,1,1,0,0,20.545,blur=1.75;noise=55;sym-CODABAR;img-ok
sw_blur-2_noise-55_1,2stage,1,1,1,0,0,19.753,blur=2;noise=55;sym-CODABAR;img-borderline
sw_blur-2.25_noise-55_1,2stage,1,1,1,0,0,19.854,blur=2.25;noise=55;sym-CODABAR;img-borderline
sw_blur-2.5_noise-55_1,2stage,1,1,1,0,0,21.878,blur=2.5;noise=55;sym-CODABAR;img-borderline
sw_blur-2.75_noise-55_1,2stage,1,1,1,0,0,19.780,blur=2.75;noise=55;sym-CODABAR;img-borderline
sw_blur-3_noise-55_1,2stage,1,1,1,0,0,20.684,blur=3;noise=55;sym-CODABAR;img-impossible
sw_blur-3.25_noise-55_1,2stage,1,1,1,0,0,20.990,blur=3.25;noise=55;sym-CODABAR;img-impossible
sw_blur-3.5_noise-55_1,2stage,1,1,1,0,0,19.195,blur=3.5;noise=55;sym-CODABAR;img-impossible
sw_blur-3.75_noise-55_1,2stage,1,1,1,0,0,19.294,blur=3.75;noise=55;sym-CODABAR;img-impossible
sw_blur-4_noise-55_1,2stage,1,1,1,0,0,18.751,blur=4;noise=55;sym-CODABAR;img-impossible
sw_blur-0_noise-60_1,2stage,1,1,1,0,0,20.850,blur=0;noise=60;sym-CODABAR;img-ok
sw_blur-0.25_noise-60_1,2stage,1,1,1,0,0,19.784,blur=0.25;noise=60;sym-CODABAR;img-ok
sw_blur-0.5_noise-60_1,2stage,1,1,1,0,0,17.446,blur=0.5;noise=60;sym-CODABAR;img-ok
sw_blur-0.75_noise-60_1,2stage,1,1,1,0,0,16.001,blur=0.75;noise=60;sym-CODABAR;img-ok
sw_blur-1_noise-60_1,2stage,1,1,1,0,0,36.729,blur=1;noise=60;sym-CODABAR;img-ok
sw_blur-1.25_noise-60_1,2stage,1,1,1,0,0,20.933,blur=1.25;noise=60;sym-CODABAR;img-ok
sw_blur-1.5_noise-60_1,2stage,1,1,1,0,0,20.293,blur=1.5;noise=60;sym-CODABAR;img-ok
sw_blur-1.75_noise-60_1,2stage,1,1,1,0,0,20.196,blur=1.75;noise=60;sym-CODABAR;img-ok
sw_blur-2_noise-60_1,2stage,1,1,1,0,0,23.495,blur=2;noise=60;sym-CODABAR;img-borderline
sw_blur-2.25_noise-60_1,2stage,1,1,1,0,0,33.053,blur=2.25;noise=60;sym-CODABAR;img-borderline
sw_blur-2.5_noise-60_1,2stage,1,1,1,0,0,18.611,blur=2.5;noise=60;sym-CODABAR;img-borderline
sw_blur-2.75_noise-60_1,2stage,1,1,1,0,0,17.262,blur=2.75;noise=60;sym-CODABAR;img-borderline
sw_blur-3_noise-60_1,2stage,1,1,1,0,0,21.803,blur=3;noise=60;sym-CODABAR;img-impossible
sw_blur-3.25_noise-60_1,2stage,1,1,1,0,0,20.419,blur=3.25;noise=60;sym-CODABAR;img-impossible
sw_blur-3.5_noise-60_1,2stage,1,1,1,0,0,19.705,blur=3.5;noise=60;sym-CODABAR;img-impossible
sw_blur-3.75_noise-60_1,2stage,1,1,1,0,0,22.714,blur=3.75;noise=60;sym-CODABAR;img-impossible
sw_blur-4_noise-60_1,2stage,1,1,1,0,0,22.030,blur=4;noise=60;sym-CODABAR;img-impossible
