file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_glare-0.5_shadow-0.4_1,2stage,1,1,1,0,0,304.255,glare=0.5;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.45_1,2stage,1,1,1,0,0,495.191,glare=0.5;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.5_1,2stage,1,1,1,0,0,501.743,glare=0.5;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.55_1,2stage,1,1,1,0,0,2.175,glare=0.5;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.6_1,2stage,1,1,1,0,0,2.500,glare=0.5;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.65_1,2stage,1,1,1,0,0,1.650,glare=0.5;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.7_1,2stage,1,1,1,0,0,1.693,glare=0.5;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.75_1,2stage,1,1,1,0,0,1.779,glare=0.5;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.8_1,2stage,1,1,1,0,0,1.628,glare=0.5;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.85_1,2stage,1,1,1,0,0,2.033,glare=0.5;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.9_1,2stage,1,1,1,0,0,2.376,glare=0.5;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.95_1,2stage,1,1,1,0,0,2.060,glare=0.5;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.5_shadow-1_1,2stage,1,1,1,0,0,2.208,glare=0.5;shadow=1;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.2_1,2stage,1,1,1,0,0,427.950,glare=0.55;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.25_1,2stage,1,1,1,0,0,264.251,glare=0.55;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.3_1,2stage,1,1,1,0,0,286.574,glare=0.55;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.35_1,2stage,1,1,1,0,0,266.729,glare=0.55;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.4_1,2stage,1,1,1,0,0,625.067,glare=0.55;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.45_1,2stage,1,1,1,0,0,384.068,glare=0.55;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.5_1,2stage,1,1,1,0,0,385.546,glare=0.55;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.55_1,2stage,1,1,1,0,0,2.050,glare=0.55;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.6_1,2stage,1,1,1,0,0,2.020,glare=0.55;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.65_1,2stage,1,1,1,0,0,1.786,glare=0.55;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.7_1,2stage,1,1,1,0,0,1.956,glare=0.55;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.75_1,2stage,1,1,1,0,0,1.796,glare=0.55;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.8_1,2stage,1,1,1,0,0,2.442,glare=0.55;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.85_1,2stage,1,1,1,0,0,2.145,glare=0.55;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.9_1,2stage,1,1,1,0,0,2.108,glare=0.55;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.55_shadow-0.95_1,2stage,1,1,1,0,0,1.965,glare=0.55;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.55_shadow-1_1,2stage,1,1,1,0,0,2.025,glare=0.55;shadow=1;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.2_1,2stage,1,1,1,0,0,349.422,glare=0.6;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.25_1,2stage,1,0,0,0,0,243.731,glare=0.6;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.3_1,2stage,1,1,1,0,0,261.231,glare=0.6;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.35_1,2stage,1,1,1,0,0,406.142,glare=0.6;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.4_1,2stage,1,1,1,0,0,471.186,glare=0.6;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.45_1,2stage,1,1,1,0,0,316.830,glare=0.6;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.5_1,2stage,1,0,0,0,0,371.450,glare=0.6;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.55_1,2stage,1,1,1,0,0,4.923,glare=0.6;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.6_1,2stage,1,1,1,0,0,1.816,glare=0.6;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.65_1,2stage,1,1,1,0,0,1.711,glare=0.6;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.6_shadow-0.7_1,2stage,1,1,1,0,0,1.775,glare=0.6;shadow=0.7;sym-CODABAR;img-ok
